gbifID,datasetKey,occurrenceID,kingdom,phylum,class,order,family,genus,species,infraspecificEpithet,taxonRank,scientificName,verbatimScientificName,verbatimScientificNameAuthorship,countryCode,locality,stateProvince,occurrenceStatus,individualCount,publishingOrgKey,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,elevation,elevationAccuracy,depth,depthAccuracy,eventDate,day,month,year,taxonKey,speciesKey,basisOfRecord,institutionCode,collectionCode,catalogNumber,recordNumber,identifiedBy,dateIdentified,license,rightsHolder,recordedBy,typeStatus,establishmentMeans,lastInterpreted,mediaType,issue
1319214818,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35907edf2-7d0c-4e73-9848-43d4acef13c9,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda microtinus,,VE,"Calabozo, Estacion Experimental",Guarico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1986-05-17T00:00:00,17,5,1986,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 562969,ALG 14710,,,CC0_1_0,,A. Gardner & M. Candee,,,2023-10-02T11:45:36.754Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319210137,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/358d24bff-4c89-4594-9ae8-16a1537db215,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Valera, 30 Km NW Valera, Nr. El Dividive",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.52,-70.73,,,90,,,,1965-10-08T00:00:00,8,10,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 495673,3219,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:34.516Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319209879,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/358ced139-3009-419e-b50f-623f9fbf1abf,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Valera, 28 Km NW Valera, Nr. El Dividive",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.52,-70.73,,,90,,,,1965-09-12T00:00:00,12,9,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 372551,2849,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:38.077Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319209389,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/358c98b44-813f-4bd5-88c6-8316cc1852af,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Ensenada Cauranta, 9 Km NE Guiria",Sucre,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.63,-62.25,,,4,,,,1967-06-13T00:00:00,13,6,1967,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 409968,13411,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:35.240Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319206426,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/358a7faf3-9767-41f0-bbc7-c23d539b41af,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Rio Socopito, 80 Km NW Carora",Falcon,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.5,-70.73,,,470,,,,1968-05-25T00:00:00,25,5,1968,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 442406,23062,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:35.166Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319190872,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/357f83d1d-a76c-443a-b44b-0b318bbdb9e1,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"La Ceiba, 52 Km WNW Valera",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.5,-71.05,,,29,,,,1965-10-28T00:00:00,28,10,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 372641,3607,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:35.255Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319190689,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/357f6498e-c3bf-4fbe-9648-a7fb10f53a75,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Rio Chico, 3 Km S",Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.32,-65.97,,,1,,,,1966-10-29T00:00:00,29,10,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 388036,10922,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:30.305Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319190378,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/357f2bc6f-1d4f-49d3-b3ad-5b4cc995b277,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Valera, 30 Km NW Valera, Nr. El Dividive",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.52,-70.73,,,90,,,,1965-10-03T00:00:00,3,10,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 372576,3045,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:31.610Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319181751,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35792aacd-6c74-4267-869d-be7406a81f0c,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"El Tocuyo, 10 Km N El Tocuyo, Caserio Boro",Lara,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.88,-69.78,,,537,,,,1968-07-18T00:00:00,18,7,1968,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 456382,44844,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:37.180Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319172018,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3572298e3-e7e3-455b-933e-1feb61870387,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Rio Chico, 6 Km SSE",Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.27,-65.97,,,1,,,,1966-11-14T00:00:00,14,11,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 388099,11552,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:33.657Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319159684,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35694b1b2-ee2a-4ac8-ac1a-047a337fff07,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Rio Cinaruco, 65 Km NW Pto. Paez",Apure,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,6.55,-67.92,,,76,,,,1966-01-20T00:00:00,20,1,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 495691,6413,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:36.137Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319139759,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/355afca1b-705c-4454-aab8-6b239fabcaf0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Valera, 30 Km NW Valera, Nr. El Dividive",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.52,-70.73,,,90,,,,1965-10-03T00:00:00,3,10,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 372583,3055,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:28.875Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319132408,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3555d05bd-2293-4bb6-8fe6-ab3fb1f3942e,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,Mision Tukuko,Zulia,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,300,100,,,1986-07-15T00:00:00,15,7,1986,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 448671,RSV 1151,,,CC0_1_0,,H. Kafka,,,2023-10-02T11:46:28.888Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319128976,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35535d5e1-e833-4c31-b825-df02181c11e3,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",Amazonas,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,3.65,-65.77,,,150,,,,1967-02-13T00:00:00,13,2,1967,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 406199,16942,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:36.733Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319116660,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/354ab5405-3c09-4bbc-88c5-6236f82d9e3e,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Valera, 30 Km NW Valera, Nr. El Dividive",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.52,-70.73,,,90,,,,1965-10-16T00:00:00,16,10,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 495684,3326,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:38.843Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319112142,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/354771b9d-0fc2-424f-9bef-3de7f5a6556d,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Hto. Las Palmitas, 35 Km SSW San Juan De Los Morros",Guarico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.6,-67.45,,,181,,,,1968-01-03T00:00:00,3,1,1968,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 442371,21003,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:20.356Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319096254,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/353c317bf-16a9-44a3-946c-5a52eba1b389,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"El Tocuyo, 10 Km N El Tocuyo, Caserio Boro",Lara,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.88,-69.78,,,537,,,,1968-07-18T00:00:00,18,7,1968,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 442829,44818,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:21.778Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319074045,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/352c738f3-acd5-4249-9808-a2bb18088423,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,1 km S Rio Chico,Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.32,-65.97,,,1,,,,1966-10-27T00:00:00,27,10,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 388026,10898,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:21.049Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319062047,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3523f336d-07f3-4bb0-9005-a6a1d8e24561,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"El Tocuyo, 10 Km N El Tocuyo, Caserio Boro",Lara,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.88,-69.78,,,537,,,,1968-07-18T00:00:00,18,7,1968,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 495846,44838,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:36.938Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319061024,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35233527e-531f-45c4-acbb-4105b83f24e9,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,Mision Tukuko,Zulia,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,300,100,,,1986-07-14T00:00:00,14,7,1986,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 448668,RSV 1136,,,CC0_1_0,,,,,2023-10-02T11:45:33.833Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319052686,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/351d32360-a53f-4934-9c69-a7f2488c6ffb,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Valera, 30 Km NW Valera, Nr. El Dividive",Trujillo,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.52,-70.73,,,90,,,,1965-10-03T00:00:00,3,10,1965,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 372577,3046,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:28.880Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319046693,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35190a689-3c67-4a23-814d-f4b6567ec1be,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Hato Mata De Bejuco, 55 Km SSE Maturin, Nr. Rio Tigre",Monagas,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,9.32,-62.93,,,18,,,,1966-08-07T00:00:00,7,8,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 495750,15034,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:29.330Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319044735,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3517b13ab-3021-4494-b10a-9b847899f8c0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda microtinus,,VE,"Calabozo, Estacion Experimental",Guarico,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,,,,,,,,,1986-05-17T00:00:00,17,5,1986,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 562967,ALG 14704,,,CC0_1_0,,A. Gardner & M. Candee,,,2023-10-02T11:45:38.036Z,StillImage,TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319043644,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3516dfc69-8efe-44a0-8d2e-bed900b9ec5b,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,3 km S Rio Chico,Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.32,-65.97,,,1,,,,1966-11-01T00:00:00,1,11,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 388049,10947,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:30.928Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319042114,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3515d221e-c936-4d76-b3fa-6ea94b8bb18a,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda cherriei,,VE,"Ocumare De La Costa, 3 Km S, Rancho Grande",Aragua,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.4,-67.77,,,1,,,,1960-03-23T00:00:00,23,3,1960,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 517617,7875,,,CC0_1_0,,D. Rhymer,,,2023-10-02T11:45:35.683Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319038450,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/35132ce8b-70dd-40ad-9855-f57ab659af2d,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,6 km SSE Rio Chico,Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.27,-65.97,,,1,,,,1966-11-17T00:00:00,17,11,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 495727,11641,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:35.082Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319016758,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3503fa2ce-7947-4b74-bdab-db8d1852d376,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Belen, 56 Km NNW Esmeralda, Rio Cunucunuma",Amazonas,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,3.65,-65.77,,,150,,,,1967-02-19T00:00:00,19,2,1967,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 406223,17174,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:19.426Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319013612,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/3501b70e7-4176-42ee-a792-0eaac1ea2a66,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,"Hato La Florida, 45 Km ESE Caicara",Bolivar,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,7.5,-65.78,,,58,,,,1967-05-02T00:00:00,2,5,1967,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 406160,12924,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:46:09.951Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319006637,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/34fcda3b4-b6c0-4958-996d-ef20872915a0,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,3 km S Rio Chico,Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.32,-65.97,,,1,,,,1966-11-02T00:00:00,2,11,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 388058,10959,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:35.953Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
1319005078,821cc27a-e3bb-4bc5-ac34-89ada245069d,http://n2t.net/ark:/65665/34fbb5b36-a9be-4258-a81f-ef9171cc2c9e,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,Zygodontomys brevicauda,,SPECIES,"Zygodontomys brevicauda (J.A.Allen & Chapman, 1893)",Zygodontomys brevicauda brevicauda,,VE,3 km S Rio Chico,Miranda,PRESENT,1,bc092ff0-02e4-11dc-991f-b8a03c50a862,10.32,-65.97,,,1,,,,1966-10-29T00:00:00,29,10,1966,2439344,2439344,PRESERVED_SPECIMEN,USNM,MAMM,USNM 388005,10919,,,CC0_1_0,,Smithsonian Venezuelan Project,,,2023-10-02T11:45:34.045Z,StillImage,GEODETIC_DATUM_ASSUMED_WGS84;TAXON_MATCH_HIGHERRANK;OCCURRENCE_STATUS_INFERRED_FROM_INDIVIDUAL_COUNT
